timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,day,EMA_Sunlight,TimeOfDay,AdjustedHumidity
580600,1028.75,1.4,9.5,-2.4,2047.4806,66.89366,0,2048.924758191386,0.5806,66.89366
580700,1028.25,1.4,9.5,-2.4,2047.3302,66.88625,0,2048.7653023722473,0.5807,66.88625
580800,1027.25,1.3,9.5,-2.4,2047.1809,66.87882,0,2048.6068621350228,0.5808,66.87882
580900,1028.75,1.3,9.5,-2.4,2047.0326,66.87136,0,2048.4494359215205,0.5809,66.87136
581000,1027.75,1.3,9.5,-2.4,2046.8855,66.86388,0,2048.2930423293683,0.581,66.86388
581100,1027.25,1.3,9.5,-2.4,2046.7395,66.85637,0,2048.1376880964317,0.5811,66.85637
581200,1028.25,1.3,9.5,-2.4,2046.5947,66.84884,0,2047.9833892867887,0.5812,66.84884
581300,1029.25,1.3,9.5,-2.4,2046.4509,66.841286,0,2047.83014035811,0.5813,66.841286
581400,1028.25,1.3,9.5,-2.4,2046.3083,66.8337,0,2047.677956322299,0.5814,66.8337
581500,1030.75,1.3,9.5,-2.4,2046.167,66.826096,0,2047.5268606900693,0.5815,66.826096
581600,1032.25,1.3,9.5,-2.4,2046.0267,66.81847,0,2047.3768446210624,0.5816,66.81847
581700,1031.75,1.3,9.5,-2.4,2045.8877,66.810814,0,2047.2279301589563,0.5817,66.810814
581800,1031.5,1.3,9.5,-2.4,2045.7499,66.80313,0,2047.0801271430607,0.5818,66.80313
581900,1033.25,1.3,9.5,-2.4,2045.6132,66.795425,0,2046.9334344287547,0.5819,66.795425
582000,1033.25,1.3,9.5,-2.4,2045.4778,66.787704,0,2046.7878709858792,0.582,66.787704
582100,1033.25,1.3,9.5,-2.4,2045.3435,66.779945,0,2046.6434338872914,0.5821,66.779945
582200,1032.25,1.3,9.5,-2.4,2045.2106,66.77217,0,2046.5001504985623,0.5822,66.77217
582300,1032.5,1.3,9.5,-2.4,2045.0787,66.76437,0,2046.358005448706,0.5823,66.76437
582400,1032.25,1.3,9.5,-2.4,2044.9482,66.756546,0,2046.2170249038354,0.5824,66.756546
582500,1030.75,1.3,9.5,-2.4,2044.819,66.748695,0,2046.0772224134519,0.5825,66.748695
582600,1030.25,1.3,9.5,-2.4,2044.6909,66.74082,0,2045.9385901721068,0.5826,66.74082
582700,1030.25,1.3,9.5,-2.4,2044.5642,66.73292,0,2045.8011511548962,0.5827,66.73292
582800,1030.75,1.3,9.5,-2.4,2044.4387,66.725,0,2045.6649060394066,0.5828,66.725
582900,1030.5,1.3,9.5,-2.4,2044.3146,66.71705,0,2045.529875435466,0.5829,66.71705
583000,1031.25,1.3,9.5,-2.4,2044.1918,66.709076,0,2045.3960678919195,0.583,66.709076
583100,1031.75,1.3,9.5,-2.4,2044.0702,66.70108,0,2045.2634811027276,0.5831,66.70108
583200,1030.25,1.3,9.5,-2.4,2043.95,66.69306,0,2045.132132992455,0.5832,66.69306
583300,1031.25,1.3,9.5,-2.4,2043.831,66.68501,0,2045.0020196932094,0.5833,66.68501
583400,1030.75,1.3,9.5,-2.4,2043.7135,66.67694,0,2044.8731677238884,0.5834,66.67694
583500,1031.25,1.3,9.5,-2.4,2043.5973,66.668846,0,2044.7455809514995,0.5835,66.668846
583600,1029.75,1.3,9.5,-2.4,2043.4824,66.66073,0,2044.6192628563497,0.5836,66.66073
583700,1031.75,1.3,9.5,-2.4,2043.369,66.65259,0,2044.4942365707147,0.5837,66.65259
583800,1032.75,1.3,9.5,-2.4,2043.2568,66.64442,0,2044.3704929136434,0.5838,66.64442
583900,1033.25,1.3,9.5,-2.4,2043.1461,66.63622,0,2044.2480536222793,0.5839,66.63622
584000,1034.75,1.3,9.5,-2.4,2043.0369,66.628006,0,2044.1269382600512,0.584,66.628006
584100,1034.5,1.3,9.5,-2.4,2042.929,66.61977,0,2044.007144434046,0.5841,66.61977
584200,1034.75,1.3,9.5,-2.4,2042.8224,66.6115,0,2043.8886699906416,0.5842,66.6115
584300,1033.75,1.3,9.5,-2.4,2042.7173,66.60321,0,2043.7715329915775,0.5843,66.60321
584400,1033.75,1.3,9.5,-2.4,2042.6136,66.594894,0,2043.6557396924197,0.5844,66.594894
584500,1032.25,1.3,9.5,-2.4,2042.5115,66.586555,0,2043.5413157231778,0.5845,66.586555
584600,1032.25,1.3,9.5,-2.4,2042.4106,66.57819,0,2043.42824415086,0.5846,66.57819
584700,1032.0,1.3,9.5,-2.4,2042.3114,66.5698,0,2043.3165597357743,0.5847,66.5698
584800,1030.75,1.3,9.5,-2.4,2042.2135,66.56139,0,2043.2062537621969,0.5848,66.56139
584900,1030.75,1.3,9.5,-2.4,2042.1172,66.552956,0,2043.0973483859773,0.5849,66.552956
585000,1031.0,1.3,9.5,-2.4,2042.0223,66.544495,0,2042.9898435473797,0.585,66.544495
585100,1031.0,1.3,9.5,-2.4,2041.929,66.53601,0,2042.8837591926417,0.5851,66.53601
585200,1031.0,1.3,9.5,-2.4,2041.837,66.5275,0,2042.7790832733776,0.5852,66.5275
585300,1031.25,1.3,9.5,-2.4,2041.7467,66.51897,0,2042.67584494604,0.5853,66.51897
585400,1029.75,1.3,9.5,-2.4,2041.658,66.51041,0,2042.574060451436,0.5854,66.51041
585500,1028.75,1.3,9.5,-2.4,2041.5707,66.50182,0,2042.4737244062924,0.5855,66.50182
585600,1030.25,1.3,9.5,-2.4,2041.4849,66.49322,0,2042.374841965663,0.5856,66.49322
585700,1030.25,1.3,9.5,-2.4,2041.4006,66.48458,0,2042.2774177690967,0.5857,66.48458
585800,1030.25,1.3,9.5,-2.4,2041.3181,66.47593,0,2042.1814859921872,0.5858,66.47593
585900,1030.25,1.3,9.5,-2.4,2041.237,66.46725,0,2042.0870373929686,0.5859,66.46725
586000,1031.25,1.3,9.5,-2.4,2041.1576,66.45854,0,2041.9940936536718,0.586,66.45854
586100,1029.75,1.3,9.5,-2.4,2041.0797,66.449814,0,2041.9026542883048,0.5861,66.449814
586200,1030.75,1.3,9.5,-2.4,2041.0034,66.441055,0,2041.8127288594744,0.5862,66.441055
586300,1029.75,1.3,9.5,-2.4,2040.9287,66.43228,0,2041.724325973527,0.5863,66.43228
586400,1030.75,1.3,9.5,-2.4,2040.8557,66.42348,0,2041.6374633761743,0.5864,66.42348
586500,1031.75,1.3,9.5,-2.4,2040.7842,66.41465,0,2041.552137038557,0.5865,66.41465
586600,1031.25,1.3,9.5,-2.4,2040.7145,66.4058,0,2041.4683733347015,0.5866,66.4058
586700,1032.25,1.3,9.5,-2.4,2040.6462,66.39692,0,2041.3861560012315,0.5867,66.39692
586800,1033.25,1.3,9.5,-2.4,2040.5798,66.38802,0,2041.3055204011084,0.5868,66.38802
586900,1033.75,1.3,9.5,-2.4,2040.515,66.3791,0,2041.2264683609976,0.5869,66.3791
587000,1034.25,1.3,9.5,-2.4,2040.4519,66.37015,0,2041.149011524898,0.587,66.37015
587100,1035.25,1.3,9.5,-2.4,2040.3904,66.361176,0,2041.0731503724082,0.5871,66.361176
587200,1036.75,1.3,9.5,-2.4,2040.3306,66.35217,0,2040.9988953351674,0.5872,66.35217
587300,1036.25,1.3,9.5,-2.4,2040.2726,66.343155,0,2040.9262658016507,0.5873,66.343155
587400,1035.75,1.3,9.5,-2.4,2040.2162,66.33411,0,2040.8552592214858,0.5874,66.33411
587500,1037.25,1.3,9.5,-2.4,2040.1616,66.325035,0,2040.7858932993372,0.5875,66.325035
587600,1035.25,1.3,9.5,-2.4,2040.1086,66.31594,0,2040.7181639694036,0.5876,66.31594
587700,1036.75,1.3,9.5,-2.4,2040.0575,66.30682,0,2040.6520975724634,0.5877,66.30682
587800,1039.25,1.3,9.5,-2.4,2040.008,66.297676,0,2040.5876878152171,0.5878,66.297676
587900,1039.75,1.3,9.5,-2.4,2039.9604,66.288506,0,2040.5249590336955,0.5879,66.288506
588000,1040.25,1.3,9.5,-2.4,2039.9146,66.27931,0,2040.4639231303258,0.588,66.27931
588100,1041.25,1.3,9.5,-2.4,2039.8705,66.270096,0,2040.4045808172932,0.5881,66.270096
588200,1042.25,1.3,9.5,-2.4,2039.8281,66.26086,0,2040.346932735564,0.5882,66.26086
588300,1042.25,1.3,9.5,-2.4,2039.7876,66.251595,0,2040.2909994620077,0.5883,66.251595
588400,1042.75,1.3,9.5,-2.4,2039.7489,66.2423,0,2040.236789515807,0.5884,66.2423
588500,1041.75,1.3,9.5,-2.4,2039.712,66.23299,0,2040.1843105642263,0.5885,66.23299
588600,1041.25,1.3,9.5,-2.4,2039.6769,66.22365,0,2040.1335695078037,0.5886,66.22365
588700,1041.75,1.3,9.5,-2.4,2039.6437,66.21429,0,2040.0845825570236,0.5887,66.21429
588800,1041.75,1.3,9.5,-2.4,2039.6123,66.204895,0,2040.037354301321,0.5888,66.204895
588900,1040.75,1.3,9.5,-2.4,2039.5828,66.19549,0,2039.991898871189,0.5889,66.19549
589000,1039.75,1.3,9.5,-2.4,2039.555,66.18605,0,2039.94820898407,0.589,66.18605
589100,1039.5,1.3,9.5,-2.4,2039.5292,66.17659,0,2039.906308085663,0.5891,66.17659
589200,1039.5,1.3,9.5,-2.4,2039.5052,66.16711,0,2039.866197277097,0.5892,66.16711
589300,1038.75,1.3,9.5,-2.4,2039.4833,66.15759,0,2039.8279075493872,0.5893,66.15759
589400,1039.75,1.3,9.5,-2.4,2039.4631,66.14806,0,2039.7914267944486,0.5894,66.14806
589500,1041.25,1.3,9.5,-2.4,2039.4448,66.138504,0,2039.756764115004,0.5895,66.138504
589600,1041.75,1.3,9.5,-2.4,2039.4285,66.12892,0,2039.7239377035035,0.5896,66.12892
589700,1041.75,1.3,9.5,-2.4,2039.4141,66.119316,0,2039.6929539331531,0.5897,66.119316
589800,1040.75,1.3,9.5,-2.4,2039.4016,66.10969,0,2039.6638185398378,0.5898,66.10969
589900,1042.75,1.3,9.5,-2.4,2039.3911,66.10003,0,2039.6365466858542,0.5899,66.10003
590000,1040.25,1.3,9.5,-2.4,2039.3826,66.09035,0,2039.611152017269,0.59,66.09035
590100,1040.0,1.3,8.5,-2.4,2039.376,66.08065,0,2039.587636815542,0.5901,66.08065
590200,1040.0,1.3,8.5,-2.4,2039.3713,66.07092,0,2039.5660031339878,0.5902,66.07092
590300,1039.75,1.3,8.5,-2.4,2039.3687,66.061165,0,2039.5462728205891,0.5903,66.061165
590400,1039.25,1.3,8.5,-2.4,2039.368,66.05139,0,2039.5284455385301,0.5904,66.05139
590500,1039.75,1.3,8.5,-2.4,2039.3694,66.04159,0,2039.5125409846771,0.5905,66.04159
590600,1040.75,1.3,8.5,-2.4,2039.3728,66.03176,0,2039.4985668862096,0.5906,66.03176
590700,1039.25,1.3,8.5,-2.4,2039.3782,66.02191,0,2039.4865301975888,0.5907,66.02191
590800,1039.25,1.3,8.5,-2.4,2039.3856,66.01204,0,2039.47643717783,0.5908,66.01204
590900,1039.5,1.3,8.5,-2.4,2039.395,66.002144,0,2039.4682934600469,0.5909,66.002144
591000,1039.5,1.3,8.5,-2.4,2039.4065,65.99222,0,2039.4621141140422,0.591,65.99222
591100,1040.25,1.3,8.5,-2.4,2039.42,65.98228,0,2039.457902702638,0.5911,65.98228
591200,1040.25,1.3,8.5,-2.4,2039.4357,65.972305,0,2039.455682432374,0.5912,65.972305
591300,1040.25,1.3,8.5,-2.4,2039.4534,65.96231,0,2039.4554541891366,0.5913,65.96231
591400,1040.25,1.3,8.5,-2.4,2039.4731,65.952286,0,2039.457218770223,0.5914,65.952286
591500,1040.25,1.3,8.5,-2.4,2039.495,65.942245,0,2039.4609968932007,0.5915,65.942245
591600,1040.0,1.3,8.5,-2.4,2039.519,65.932175,0,2039.4667972038806,0.5916,65.932175
591700,1041.25,1.3,8.5,-2.4,2039.5452,65.92208,0,2039.4746374834926,0.5917,65.92208
591800,1041.0,1.3,8.5,-2.4,2039.5734,65.911964,0,2039.4845137351433,0.5918,65.911964
591900,1042.25,1.3,8.5,-2.4,2039.6038,65.901825,0,2039.496442361629,0.5919,65.901825
592000,1040.75,1.3,8.5,-2.4,2039.6362,65.89166,0,2039.5104181254662,0.592,65.89166
592100,1040.75,1.3,8.5,-2.4,2039.6708,65.88147,0,2039.5264563129194,0.5921,65.88147
592200,1042.75,1.3,8.5,-2.4,2039.7076,65.87126,0,2039.5445706816274,0.5922,65.87126
592300,1042.25,1.3,8.5,-2.4,2039.7466,65.86102,0,2039.5647736134647,0.5923,65.86102
592400,1042.0,1.3,8.5,-2.4,2039.7877,65.85076,0,2039.5870662521181,0.5924,65.85076
592500,1042.0,1.3,8.5,-2.4,2039.831,65.84047,0,2039.6114596269063,0.5925,65.84047
592600,1042.25,1.3,8.5,-2.4,2039.8766,65.83016,0,2039.6379736642157,0.5926,65.83016
592700,1041.25,1.3,8.5,-2.4,2039.9243,65.819824,0,2039.6666062977943,0.5927,65.819824
592800,1042.75,1.3,8.5,-2.4,2039.9744,65.80946,0,2039.697385668015,0.5928,65.80946
592900,1043.75,1.3,8.5,-2.4,2040.0265,65.79909,0,2039.7302971012136,0.5929,65.79909
593000,1044.75,1.3,8.5,-2.4,2040.0809,65.78867,0,2039.7653573910923,0.593,65.78867
593100,1044.25,1.3,8.5,-2.4,2040.1376,65.778244,0,2039.802581651983,0.5931,65.778244
593200,1044.5,1.3,8.5,-2.4,2040.1965,65.767784,0,2039.8419734867848,0.5932,65.767784
593300,1045.25,1.3,8.5,-2.4,2040.2577,65.75731,0,2039.8835461381063,0.5933,65.75731
593400,1045.25,1.3,8.5,-2.4,2040.3212,65.7468,0,2039.9273115242959,0.5934,65.7468
593500,1044.25,1.3,8.5,-2.4,2040.3868,65.736275,0,2039.9732603718662,0.5935,65.736275
593600,1042.75,1.3,8.5,-2.4,2040.455,65.72572,0,2040.0214343346795,0.5936,65.72572
593700,1042.75,1.3,8.5,-2.4,2040.5253,65.71514,0,2040.0718209012116,0.5937,65.71514
593800,1042.5,1.3,8.5,-2.4,2040.5979,65.704544,0,2040.1244288110904,0.5938,65.704544
593900,1042.25,1.3,8.5,-2.4,2040.6729,65.69392,0,2040.1792759299813,0.5939,65.69392
594000,1042.25,1.3,8.5,-2.4,2040.7501,65.683266,0,2040.2363583369831,0.594,65.683266
594100,1043.25,1.3,8.5,-2.4,2040.8297,65.67259,0,2040.2956925032847,0.5941,65.67259
594200,1043.5,1.3,8.5,-2.4,2040.9116,65.661896,0,2040.3572832529562,0.5942,65.661896
594300,1042.25,1.3,8.5,-2.4,2040.996,65.65117,0,2040.4211549276606,0.5943,65.65117
594400,1042.5,1.3,8.5,-2.4,2041.0826,65.64043,0,2040.4872994348946,0.5944,65.64043
594500,1041.25,1.3,8.5,-2.4,2041.1718,65.629654,0,2040.555749491405,0.5945,65.629654
594600,1041.25,1.3,8.5,-2.4,2041.2632,65.61886,0,2040.6264945422647,0.5946,65.61886
594700,1041.5,1.3,8.5,-2.4,2041.357,65.60804,0,2040.6995450880383,0.5947,65.60804
594800,1042.75,1.3,8.5,-2.4,2041.4532,65.59719,0,2040.7749105792345,0.5948,65.59719
594900,1041.75,1.3,8.5,-2.4,2041.5519,65.58633,0,2040.852609521311,0.5949,65.58633
595000,1041.25,1.3,8.5,-2.4,2041.653,65.57543,0,2040.93264856918,0.595,65.57543
595100,1039.75,1.3,8.5,-2.4,2041.7565,65.564514,0,2041.0150337122618,0.5951,65.564514
595200,1040.75,1.3,8.5,-2.4,2041.8624,65.55357,0,2041.0997703410358,0.5952,65.55357
595300,1039.75,1.3,8.5,-2.4,2041.9708,65.54261,0,2041.1868733069323,0.5953,65.54261
595400,1038.75,1.3,8.5,-2.4,2042.0817,65.531624,0,2041.2763559762393,0.5954,65.531624
595500,1039.75,1.3,8.5,-2.4,2042.195,65.52061,0,2041.3682203786154,0.5955,65.52061
595600,1038.75,1.3,8.5,-2.4,2042.3108,65.50957,0,2041.462478340754,0.5956,65.50957
595700,1039.25,1.3,8.5,-2.4,2042.4291,65.49851,0,2041.5591405066784,0.5957,65.49851
595800,1039.75,1.3,8.5,-2.4,2042.5498,65.48743,0,2041.6582064560105,0.5958,65.48743
595900,1041.25,1.3,8.5,-2.4,2042.6731,65.47631,0,2041.7596958104093,0.5959,65.47631
596000,1041.0,1.3,8.5,-2.4,2042.799,65.46518,0,2041.8636262293685,0.596,65.46518
596100,1041.75,1.3,8.5,-2.4,2042.9272,65.45402,0,2041.969983606432,0.5961,65.45402
596200,1042.75,1.3,8.5,-2.4,2043.0581,65.44284,0,2042.0787952457888,0.5962,65.44284
596300,1041.75,1.3,8.5,-2.4,2043.1915,65.43163,0,2042.19006572121,0.5963,65.43163
596400,1040.75,1.3,8.5,-2.4,2043.3274,65.4204,0,2042.3037991490892,0.5964,65.4204
596500,1039.75,1.3,8.5,-2.4,2043.466,65.40914,0,2042.4200192341805,0.5965,65.40914
596600,1040.75,1.3,8.5,-2.4,2043.607,65.397865,0,2042.5387173107624,0.5966,65.397865
596700,1042.25,1.3,8.5,-2.4,2043.7507,65.38656,0,2042.6599155796862,0.5967,65.38656
596800,1039.75,1.2,8.5,-2.4,2043.897,65.37524,0,2042.7836240217175,0.5968,65.37524
596900,1038.75,1.2,8.5,-2.4,2044.0458,65.363884,0,2042.9098416195457,0.5969,65.363884
597000,1039.75,1.2,8.5,-2.4,2044.1973,65.35251,0,2043.0385874575911,0.597,65.35251
597100,1039.5,1.2,8.5,-2.4,2044.3513,65.34111,0,2043.1698587118321,0.5971,65.34111
597200,1040.25,1.2,8.5,-2.4,2044.508,65.32968,0,2043.3036728406491,0.5972,65.32968
597300,1042.75,1.2,8.5,-2.4,2044.6674,65.31824,0,2043.4400455565844,0.5973,65.31824
597400,1043.25,1.2,8.5,-2.4,2044.8293,65.30676,0,2043.5789710009262,0.5974,65.30676
597500,1044.25,1.2,8.5,-2.4,2044.994,65.295265,0,2043.7204739008337,0.5975,65.295265
597600,1042.25,1.2,8.5,-2.4,2045.1613,65.283745,0,2043.8645565107504,0.5976,65.283745
597700,1039.75,1.2,8.5,-2.4,2045.3313,65.2722,0,2044.0112308596754,0.5977,65.2722
597800,1039.75,1.2,8.5,-2.4,2045.5039,65.26063,0,2044.160497773708,0.5978,65.26063
597900,1040.0,1.2,8.5,-2.4,2045.6793,65.24904,0,2044.312377996337,0.5979,65.24904
598000,1040.75,1.2,8.5,-2.4,2045.8573,65.23742,0,2044.4668701967034,0.598,65.23742
598100,1040.75,1.2,8.5,-2.4,2046.0381,65.22578,0,2044.6239931770333,0.5981,65.22578
598200,1039.75,1.2,8.5,-2.4,2046.2216,65.21411,0,2044.7837538593299,0.5982,65.21411
598300,1039.75,1.2,8.5,-2.4,2046.4078,65.20242,0,2044.946158473397,0.5983,65.20242
598400,1040.25,1.2,8.5,-2.4,2046.5968,65.190704,0,2045.1112226260573,0.5984,65.190704
598500,1039.25,1.2,8.5,-2.4,2046.7885,65.17897,0,2045.2789503634515,0.5985,65.17897
598600,1040.75,1.2,8.5,-2.4,2046.9829,65.167206,0,2045.4493453271064,0.5986,65.167206
598700,1042.25,1.2,8.5,-2.4,2047.1802,65.15542,0,2045.6224307943958,0.5987,65.15542
598800,1042.25,1.2,8.5,-2.4,2047.3801,65.14361,0,2045.7981977149564,0.5988,65.14361
598900,1040.25,1.2,8.5,-2.4,2047.5829,65.131775,0,2045.9766679434608,0.5989,65.131775
599000,1039.25,1.2,8.5,-2.4,2047.7885,65.11992,0,2046.1578511491148,0.599,65.11992
599100,1039.25,1.2,8.5,-2.4,2047.9968,65.10803,0,2046.3417460342034,0.5991,65.10803
599200,1041.25,1.2,8.5,-2.4,2048.208,65.09612,0,2046.5283714307832,0.5992,65.09612
599300,1041.0,1.2,8.5,-2.4,2048.422,65.08419,0,2046.7177342877048,0.5993,65.08419
599400,1041.75,1.2,8.5,-2.4,2048.639,65.072235,0,2046.9098608589345,0.5994,65.072235
599500,1043.25,1.2,8.5,-2.4,2048.8586,65.06026,0,2047.1047347730412,0.5995,65.06026
599600,1043.75,1.2,8.5,-2.4,2049.081,65.048256,0,2047.3023612957372,0.5996,65.048256
599700,1044.25,1.2,8.5,-2.4,2049.3066,65.036224,0,2047.5027851661634,0.5997,65.036224
599800,1044.25,1.2,8.5,-2.4,2049.535,65.02418,0,2047.7060066495471,0.5998,65.02418
599900,1044.5,1.2,8.5,-2.4,2049.7659,65.0121,0,2047.9119959845925,0.5999,65.0121
600000,1044.25,1.2,8.5,-2.4,2050.0,65.0,0,2048.1207963861334,0.6,65.0
600100,1044.5,1.2,8.5,-2.4,2050.2368,64.98788,0,2048.33239674752,0.6001,64.98788
600200,1043.25,1.2,8.5,-2.4,2050.4768,64.97573,0,2048.546837072768,0.6002,64.97573
600300,1042.25,1.2,8.5,-2.4,2050.7195,64.963554,0,2048.7641033654913,0.6003,64.963554
600400,1041.75,1.2,8.5,-2.4,2050.965,64.95136,0,2048.984193028942,0.6004,64.95136
600500,1040.75,1.2,8.5,-2.4,2051.2134,64.93914,0,2049.207113726048,0.6005,64.93914
600600,1040.75,1.2,8.5,-2.4,2051.4646,64.9269,0,2049.4328623534434,0.6006,64.9269
600700,1040.25,1.2,8.5,-2.4,2051.7185,64.914635,0,2049.6614261180994,0.6007,64.914635
600800,1041.25,1.2,8.5,-2.4,2051.9753,64.90235,0,2049.8928135062897,0.6008,64.90235
600900,1041.75,1.2,8.5,-2.4,2052.235,64.89004,0,2050.127032155661,0.6009,64.89004
601000,1041.75,1.2,8.5,-2.4,2052.4976,64.87771,0,2050.364088940095,0.601,64.87771
601100,1041.75,1.2,8.5,-2.4,2052.7627,64.86535,0,2050.6039500460856,0.6011,64.86535
601200,1042.75,1.2,8.5,-2.4,2053.0305,64.852974,0,2050.8466050414772,0.6012,64.852974
601300,1042.25,1.2,8.5,-2.4,2053.3013,64.840576,0,2051.0920745373296,0.6013,64.840576
601400,1043.75,1.2,8.5,-2.4,2053.5745,64.828156,0,2051.340317083597,0.6014,64.828156
601500,1043.5,1.2,8.5,-2.4,2053.8506,64.81572,0,2051.5913453752373,0.6015,64.81572
601600,1043.5,1.2,8.5,-2.4,2054.1294,64.80325,0,2051.845150837714,0.6016,64.80325
601700,1043.75,1.2,8.5,-2.4,2054.411,64.79077,0,2052.101735753942,0.6017,64.79077
601800,1044.0,1.2,8.5,-2.4,2054.695,64.77827,0,2052.361062178548,0.6018,64.77827
601900,1045.75,1.2,8.5,-2.4,2054.9817,64.76575,0,2052.623125960693,0.6019,64.76575
602000,1044.25,1.2,8.5,-2.4,2055.2712,64.7532,0,2052.8879333646237,0.602,64.7532
602100,1044.75,1.2,8.5,-2.4,2055.5632,64.74063,0,2053.1554600281615,0.6021,64.74063
602200,1045.0,1.2,8.5,-2.4,2055.858,64.72805,0,2053.4257140253453,0.6022,64.72805
602300,1045.0,1.2,8.5,-2.4,2056.1553,64.71545,0,2053.6986726228106,0.6023,64.71545
602400,1046.25,1.2,8.5,-2.4,2056.455,64.70282,0,2053.9743053605293,0.6024,64.70282
602500,1044.25,1.2,8.5,-2.4,2056.7576,64.69018,0,2054.2526348244764,0.6025,64.69018
602600,1044.75,1.2,8.5,-2.4,2057.0625,64.67751,0,2054.5336213420287,0.6026,64.67751
602700,1045.0,1.2,8.5,-2.4,2057.37,64.66483,0,2054.817259207826,0.6027,64.66483
602800,1043.75,1.2,8.5,-2.4,2057.6802,64.65213,0,2055.1035532870433,0.6028,64.65213
602900,1042.75,1.2,8.5,-2.4,2057.9927,64.63941,0,2055.392467958339,0.6029,64.63941
603000,1042.75,1.2,8.5,-2.4,2058.3079,64.62667,0,2055.684011162505,0.603,64.62667
603100,1044.75,1.2,8.5,-2.4,2058.6255,64.613914,0,2055.9781600462547,0.6031,64.613914
603200,1046.75,1.2,8.5,-2.4,2058.9456,64.60114,0,2056.2749040416293,0.6032,64.60114
603300,1045.75,1.2,8.5,-2.4,2059.268,64.58835,0,2056.5742136374665,0.6033,64.58835
603400,1045.25,1.2,8.5,-2.4,2059.593,64.57554,0,2056.87609227372,0.6034,64.57554
603500,1043.75,1.2,8.5,-2.4,2059.9204,64.56271,0,2057.1805230463483,0.6035,64.56271
603600,1043.75,1.2,8.5,-2.4,2060.2502,64.549866,0,2057.4874907417134,0.6036,64.549866
603700,1043.5,1.2,8.5,-2.4,2060.5825,64.537,0,2057.796991667542,0.6037,64.537
603800,1042.75,1.2,8.5,-2.4,2060.9172,64.524124,0,2058.1090125007877,0.6038,64.524124
603900,1043.0,1.2,8.5,-2.4,2061.2544,64.51123,0,2058.423551250709,0.6039,64.51123
604000,1041.75,1.2,8.5,-2.4,2061.5938,64.49832,0,2058.740576125638,0.604,64.49832
604100,1041.75,1.2,8.5,-2.4,2061.9355,64.48539,0,2059.0600685130744,0.6041,64.48539
604200,1040.75,1.2,8.5,-2.4,2062.2798,64.47245,0,2059.382041661767,0.6042,64.47245
604300,1040.75,1.2,8.5,-2.4,2062.6262,64.45949,0,2059.7064574955903,0.6043,64.45949
604400,1041.75,1.2,8.5,-2.4,2062.975,64.44651,0,2060.0333117460314,0.6044,64.44651
604500,1042.25,1.2,8.5,-2.4,2063.3262,64.43352,0,2060.362600571428,0.6045,64.43352
604600,1042.5,1.2,8.5,-2.4,2063.6794,64.42052,0,2060.6942805142853,0.6046,64.42052
604700,1044.25,1.2,8.5,-2.4,2064.0352,64.40749,0,2061.0283724628566,0.6047,64.40749
604800,1044.5,1.2,8.5,-2.4,2064.393,64.394455,0,2061.364835216571,0.6048,64.394455
604900,1044.25,1.2,8.5,-2.4,2064.7534,64.3814,0,2061.703691694914,0.6049,64.3814
605000,1044.75,1.2,8.5,-2.4,2065.1157,64.36834,0,2062.0448925254227,0.605,64.36834
605100,1044.75,1.2,8.5,-2.4,2065.4805,64.355255,0,2062.3884532728803,0.6051,64.355255
605200,1044.5,1.2,8.5,-2.4,2065.8474,64.34216,0,2062.734347945592,0.6052,64.34216
605300,1044.75,1.2,8.5,-2.4,2066.2166,64.329056,0,2063.082573151033,0.6053,64.329056
605400,1045.25,1.2,8.5,-2.4,2066.5876,64.31593,0,2063.4330758359297,0.6054,64.31593
605500,1045.0,1.2,8.5,-2.4,2066.9612,64.302795,0,2063.785888252337,0.6055,64.302795
605600,1044.75,1.2,8.5,-2.4,2067.3367,64.28965,0,2064.1409694271033,0.6056,64.28965
605700,1043.75,1.2,8.5,-2.4,2067.7144,64.27649,0,2064.498312484393,0.6057,64.27649
605800,1043.25,1.2,8.5,-2.4,2068.0942,64.26331,0,2064.8579012359537,0.6058,64.26331
605900,1043.0,1.2,8.5,-2.4,2068.4763,64.25012,0,2065.2197411123584,0.6059,64.25012
606000,1043.0,1.2,8.5,-2.4,2068.8604,64.23692,0,2065.5838070011228,0.606,64.23692
606100,1043.75,1.2,8.5,-2.4,2069.2466,64.22371,0,2065.9500863010107,0.6061,64.22371
606200,1043.5,1.2,8.5,-2.4,2069.6348,64.21049,0,2066.3185576709097,0.6062,64.21049
606300,1042.25,1.2,8.5,-2.4,2070.0251,64.19725,0,2066.689211903819,0.6063,64.19725
606400,1042.5,1.2,8.5,-2.4,2070.4175,64.184,0,2067.062040713437,0.6064,64.184
606500,1041.25,1.2,8.5,-2.4,2070.812,64.17074,0,2067.4370366420935,0.6065,64.17074
606600,1040.25,1.2,8.5,-2.4,2071.2083,64.15747,0,2067.8141629778843,0.6066,64.15747
606700,1041.25,1.2,8.5,-2.4,2071.6067,64.14419,0,2068.1934166800957,0.6067,64.14419
606800,1041.25,1.2,8.5,-2.4,2072.0073,64.13089,0,2068.5748050120865,0.6068,64.13089
606900,1041.75,1.2,8.5,-2.4,2072.4097,64.117584,0,2068.9582945108777,0.6069,64.117584
607000,1042.75,1.2,8.5,-2.4,2072.814,64.10427,0,2069.34386505979,0.607,64.10427
